id,english_term,target_term,hindi_term,english_sentence,target_sentence,hindi_sentence,target_lang,source,needs_manual_review
mai_raw_Electrician (Tr_0091,ammeter,अमीटर,,3 Note down voltmeter & Ammeter readings,3 Note down voltmeter & अमीटर readings,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0177,voltage,वोल्टेज,,voltage & constant current method,वोल्टेज & constant current method,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0059,voltage,वोल्टेज,,erify the ohms law with variable resistance & constant voltage method,erify the ohms law with variable resistance & constant वोल्टेज method,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0072,resistance,प्रतिरोध,,Method-1 (Constant voltage & variable resistance method),Method-1 (Constant voltage & variable प्रतिरोध method),,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0306,capacitor,कैपेसिटर,,1 Form the 12V circuit for testing the capacitor circuit elements,1 Form the 12V circuit for testing the कैपेसिटर circuit elements,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0168,resistance,प्रतिरोध,,Total internal resistance (1/r) = 1/r1+1/r2,Total internal प्रतिरोध (1/r) = 1/r1+1/r2,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0067,resistance,प्रतिरोध,,3 Keep the circuit resistance constant and vary the input voltage step by step with Auto Transformer,3 Keep the circuit प्रतिरोध constant and vary the input voltage step by step with Auto Transformer,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0021,resistance,प्रतिरोध,,53 To measure the insulation resistance of Electrical machineries 109,53 To measure the insulation प्रतिरोध of Electrical machineries 109,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0117,voltage,वोल्टेज,,d record the voltage drops across the resist,d record the वोल्टेज drops across the resist,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0023,voltage,वोल्टेज,,"77 Demonstrate build up voltage, excitation, loading Characteristics 169","77 Demonstrate build up वोल्टेज, excitation, loading Characteristics 169",,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0223,fuse,फ्यूज,,"• check the construction and parts of fuse, MCB and ELCB","• check the construction and parts of फ्यूज, MCB and ELCB",,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0029,cable,केबल,,1 Check various joints in UG cables 305,1 Check various joints in UG केबलs 305,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0118,voltage,वोल्टेज,,6 Repeat these steps by setting the voltages to 100 V,6 Repeat these steps by setting the वोल्टेजs to 100 V,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0062,voltage,वोल्टेज,,Keep the supply voltage c,Keep the supply वोल्टेज c,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0028,control panel,कंट्रोल पैनल,,"100 Demonstrate control cabinet/ control panel assembly, wiring, checking/","100 Demonstrate control cabinet/ कंट्रोल पैनल assembly, wiring, checking/",,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0238,megger,मेगर,,• Megger 500 V - 1 No,• मेगर 500 V - 1 No,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0045,voltage,वोल्टेज,,Check the voltage & insula,Check the वोल्टेज & insula,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0133,insulation,इन्सुलेशन,,hile removing insulation by k,hile removing इन्सुलेशन by k,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0033,fuse,फ्यूज,,trical supply and remove the fuses,trical supply and remove the फ्यूजs,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0235,fuse,फ्यूज,,• Handle the cartridge fuse carefully and do not drop,• Handle the cartridge फ्यूज carefully and do not drop,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0243,conduit,कंड्यूट,,Fix the PVC conduit pipes as per marked position of ele,Fix the PVC कंड्यूट pipes as per marked position of ele,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0043,cable,केबल,,"high tension lines, Bus- bars and cables after disconnecting the main power supply line","high tension lines, Bus- bars and केबलs after disconnecting the main power supply line",,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0017,single phase,सिंगल फेज,,43 Loading and determine the efficiency of single phase transformer 86,43 Loading and determine the efficiency of सिंगल फेज transformer 86,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0113,resistance,प्रतिरोध,,"measure the voltage, current & resistance in complex c","measure the voltage, current & प्रतिरोध in complex c",,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0280,earthing,अर्थिंग,,2 Connect the earth conductor parallel to the earthing poi,2 Connect the earth conductor parallel to the अर्थिंग poi,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0027,control panel,कंट्रोल पैनल,,"98 Test and service protective devices, control panel etc 240","98 Test and service protective devices, कंट्रोल पैनल etc 240",,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0207,earthing,अर्थिंग,,"MODULE 4: Electrical Wiring Practice, Earthing","MODULE 4: Electrical Wiring Practice, अर्थिंग",,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0047,cable,केबल,,T panel / cables of 3 Ph,T panel / केबलs of 3 Ph,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0295,capacitor,कैपेसिटर,,• identify the capacitor’,• identify the कैपेसिटर’,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0035,resistance,प्रतिरोध,,"6 Practice the use and safe handling of multi meter by measuring the AC & DC voltage, resistance and continuity","6 Practice the use and safe handling of multi meter by measuring the AC & DC voltage, प्रतिरोध and continuity",,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0022,single phase,सिंगल फेज,,75 Single Phase Induction Motor Overhauling 164,75 सिंगल फेज Induction Motor Overhauling 164,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0222,fuse,फ्यूज,,"• identify the different types of protective fuses, MCB, ELCB and their ratings","• identify the different types of protective फ्यूजs, MCB, ELCB and their ratings",,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0076,voltage,वोल्टेज,,Fixed Resistance (R) Variable Voltage (V) Current (I) I = V/R,Fixed Resistance (R) Variable वोल्टेज (V) Current (I) I = V/R,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
mai_raw_Electrician (Tr_0185,voltage,वोल्टेज,,rging voltage & battery voltage and wait unt,rging वोल्टेज & battery वोल्टेज and wait unt,,mai_Deva,data/raw/Electrician (Trade Practical).txt,True
